Country.Region,Province.State,date,confirmed,recovered,deaths,hospitalized_intensive,hospitalized_symptoms,isolated_at_home,tested,close_observation,suspected,serious_cases,active,alpha3
Malaysia,total,2020-03-24,1624,183,16,NA,NA,NA,NA,NA,NA,NA,1425,MYS
Maldives,total,2020-03-24,13,5,0,NA,NA,NA,NA,NA,NA,NA,8,MDV
Mali,total,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,MLI
Malta,total,2020-03-24,110,2,0,NA,NA,NA,NA,NA,NA,NA,108,MLT
Mauritania,total,2020-03-24,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,MRT
Mauritius,total,2020-03-24,42,0,2,NA,NA,NA,NA,NA,NA,NA,40,MUS
Mexico,total,2020-03-24,367,4,4,NA,NA,NA,NA,NA,NA,NA,359,MEX
Moldova,total,2020-03-24,125,2,1,NA,NA,NA,NA,NA,NA,NA,122,MDA
Monaco,total,2020-03-24,23,1,0,NA,NA,NA,NA,NA,NA,NA,22,MCO
Mongolia,total,2020-03-24,10,0,0,NA,NA,NA,NA,NA,NA,NA,10,MNG
Montenegro,total,2020-03-24,47,0,1,NA,NA,NA,NA,NA,NA,NA,46,MNE
Morocco,total,2020-03-24,170,6,5,NA,NA,NA,NA,NA,NA,NA,159,MAR
Mozambique,total,2020-03-24,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,MOZ
MS Zaandam,total,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,cruise
Namibia,total,2020-03-24,7,2,0,NA,NA,NA,NA,NA,NA,NA,5,NAM
Nepal,total,2020-03-24,2,1,0,NA,NA,NA,NA,NA,NA,NA,1,NPL
Netherlands,total,2020-03-24,5560,2,276,NA,NA,NA,NA,NA,NA,NA,5282,NLD
Netherlands,Aruba,2020-03-24,12,1,0,NA,NA,NA,NA,NA,NA,NA,11,NLD
Netherlands,Curacao,2020-03-24,6,0,1,NA,NA,NA,NA,NA,NA,NA,5,NLD
Netherlands,Sint Maarten,2020-03-24,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,NLD
New Zealand,total,2020-03-24,155,12,0,NA,NA,NA,NA,NA,NA,NA,143,NZL
Nicaragua,total,2020-03-24,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,NIC
Niger,total,2020-03-24,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,NER
Nigeria,total,2020-03-24,44,2,1,NA,NA,NA,NA,NA,NA,NA,41,NGA
North Macedonia,total,2020-03-24,148,1,2,NA,NA,NA,NA,NA,NA,NA,145,MKD
Norway,total,2020-03-24,2863,6,12,NA,NA,NA,NA,NA,NA,NA,2845,NOR
Oman,total,2020-03-24,84,17,0,NA,NA,NA,NA,NA,NA,NA,67,OMN
Pakistan,total,2020-03-24,972,18,7,NA,NA,NA,NA,NA,NA,NA,947,PAK
Panama,total,2020-03-24,345,1,6,NA,NA,NA,NA,NA,NA,NA,338,PAN
Papua New Guinea,total,2020-03-24,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,PNG
Paraguay,total,2020-03-24,27,0,2,NA,NA,NA,NA,NA,NA,NA,25,PRY
Peru,total,2020-03-24,416,1,7,NA,NA,NA,NA,NA,NA,NA,408,PER
Philippines,total,2020-03-24,552,20,35,NA,NA,NA,NA,NA,NA,NA,497,PHL
Poland,total,2020-03-24,901,13,10,NA,NA,NA,NA,NA,NA,NA,878,POL
Portugal,total,2020-03-24,2362,22,33,NA,NA,NA,NA,NA,NA,NA,2307,PRT
Qatar,total,2020-03-24,526,41,0,NA,NA,NA,NA,NA,NA,NA,485,QAT
Romania,total,2020-03-24,794,79,11,NA,NA,NA,NA,NA,NA,NA,704,ROU
Russia,total,2020-03-24,495,22,1,NA,NA,NA,NA,NA,NA,NA,472,RUS
Rwanda,total,2020-03-24,40,0,0,NA,NA,NA,NA,NA,NA,NA,40,RWA
Saint Kitts and Nevis,total,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,KNA
Saint Lucia,total,2020-03-24,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,LCA
Saint Vincent and the Grenadines,total,2020-03-24,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VCT
San Marino,total,2020-03-24,187,4,21,NA,NA,NA,NA,NA,NA,NA,162,SMR
Saudi Arabia,total,2020-03-24,767,28,1,NA,NA,NA,NA,NA,NA,NA,738,SAU
Senegal,total,2020-03-24,86,8,0,NA,NA,NA,NA,NA,NA,NA,78,SEN
Serbia,total,2020-03-24,303,15,3,NA,NA,NA,NA,NA,NA,NA,285,SRB
Seychelles,total,2020-03-24,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,SYC
Singapore,total,2020-03-24,558,156,2,NA,NA,NA,NA,NA,NA,NA,400,SGP
Slovakia,total,2020-03-24,204,7,1,NA,NA,NA,NA,NA,NA,NA,196,SVK
Slovenia,total,2020-03-24,480,0,4,NA,NA,NA,NA,NA,NA,NA,476,SVN
Somalia,total,2020-03-24,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,SOM
South Africa,total,2020-03-24,554,4,0,NA,NA,NA,NA,NA,NA,NA,550,ZAF
Spain,total,2020-03-24,39885,3794,2808,NA,NA,NA,NA,NA,NA,NA,33283,ESP
Sri Lanka,total,2020-03-24,102,3,0,NA,NA,NA,NA,NA,NA,NA,99,LKA
Sudan,total,2020-03-24,3,0,1,NA,NA,NA,NA,NA,NA,NA,2,SDN
Suriname,total,2020-03-24,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,SUR
Sweden,total,2020-03-24,2286,16,36,NA,NA,NA,NA,NA,NA,NA,2234,SWE
Switzerland,total,2020-03-24,9877,131,122,NA,NA,NA,NA,NA,NA,NA,9624,CHE
Syria,total,2020-03-24,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,SYR
Taiwan*,total,2020-03-24,215,29,2,NA,NA,NA,NA,NA,NA,NA,184,TWN
Tanzania,total,2020-03-24,12,0,0,NA,NA,NA,NA,NA,NA,NA,12,TZA
Thailand,total,2020-03-24,827,52,4,NA,NA,NA,NA,NA,NA,NA,771,THA
Timor-Leste,total,2020-03-24,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,TLS
Togo,total,2020-03-24,20,1,0,NA,NA,NA,NA,NA,NA,NA,19,TGO
Trinidad and Tobago,total,2020-03-24,57,1,0,NA,NA,NA,NA,NA,NA,NA,56,TTO
Tunisia,total,2020-03-24,114,1,4,NA,NA,NA,NA,NA,NA,NA,109,TUN
Turkey,total,2020-03-24,1872,0,44,NA,NA,NA,NA,NA,NA,NA,1828,TUR
Uganda,total,2020-03-24,9,0,0,NA,NA,NA,NA,NA,NA,NA,9,UGA
Ukraine,total,2020-03-24,97,1,3,NA,NA,NA,NA,NA,NA,NA,93,UKR
United Arab Emirates,total,2020-03-24,248,45,2,NA,NA,NA,NA,NA,NA,NA,201,ARE
United Kingdom,total,2020-03-24,8077,135,422,NA,NA,NA,NA,NA,NA,NA,7520,GBR
United Kingdom,Anguilla,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Bermuda,2020-03-24,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,GBR
United Kingdom,British Virgin Islands,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Cayman Islands,2020-03-24,6,0,1,NA,NA,NA,NA,NA,NA,NA,5,GBR
United Kingdom,Channel Islands,2020-03-24,36,0,0,NA,NA,NA,NA,NA,NA,NA,36,GBR
United Kingdom,Gibraltar,2020-03-24,15,5,0,NA,NA,NA,NA,NA,NA,NA,10,GBR
United Kingdom,Isle of Man,2020-03-24,23,0,0,NA,NA,NA,NA,NA,NA,NA,23,GBR
United Kingdom,Montserrat,2020-03-24,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,GBR
United Kingdom,Turks and Caicos Islands,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
Uruguay,total,2020-03-24,162,0,0,NA,NA,NA,NA,NA,NA,NA,162,URY
US,total,2020-03-24,53740,348,706,NA,NA,NA,NA,NA,NA,NA,52686,USA
Uzbekistan,total,2020-03-24,50,0,0,NA,NA,NA,NA,NA,NA,NA,50,UZB
Venezuela,total,2020-03-24,84,15,0,NA,NA,NA,NA,NA,NA,NA,69,VEN
Vietnam,total,2020-03-24,134,17,0,NA,NA,NA,NA,NA,NA,NA,117,VNM
West Bank and Gaza,total,2020-03-24,59,17,0,NA,NA,NA,NA,NA,NA,NA,42,PSE
Zambia,total,2020-03-24,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,ZMB
Zimbabwe,total,2020-03-24,3,0,1,NA,NA,NA,NA,NA,NA,NA,2,ZWE
Italy,Abruzzo,2020-03-24,689,21,46,57,234,331,4294,NA,NA,NA,622,ITA
Italy,Basilicata,2020-03-24,92,0,1,12,14,65,744,NA,NA,NA,91,ITA
Italy,P.A. Bolzano,2020-03-24,781,44,38,38,166,495,6509,NA,NA,NA,699,ITA
Italy,Calabria,2020-03-24,319,5,10,21,88,195,4486,NA,NA,NA,304,ITA
Italy,Campania,2020-03-24,1101,53,56,181,345,466,6297,NA,NA,NA,992,ITA
Italy,Emilia-Romagna,2020-03-24,9254,558,985,291,2974,4446,33527,NA,NA,NA,7711,ITA
Italy,Friuli Venezia Giulia,2020-03-24,992,105,64,49,195,604,8526,NA,NA,NA,823,ITA
Italy,Lazio,2020-03-24,1728,103,80,94,747,704,18371,NA,NA,NA,1545,ITA
Italy,Liguria,2020-03-24,2116,193,231,147,803,742,5992,NA,NA,NA,1692,ITA
Italy,Lombardia,2020-03-24,30703,6657,4178,1194,9711,8963,76695,NA,NA,NA,19868,ITA
Italy,Marche,2020-03-24,2736,8,231,149,862,1486,7229,NA,NA,NA,2497,ITA
Italy,Molise,2020-03-24,73,10,8,7,27,21,572,NA,NA,NA,55,ITA
Italy,Piemonte,2020-03-24,5515,17,374,360,2404,2360,15469,NA,NA,NA,5124,ITA
Italy,Puglia,2020-03-24,1005,21,44,57,317,566,7345,NA,NA,NA,940,ITA
Italy,Sardegna,2020-03-24,421,11,15,19,80,296,2859,NA,NA,NA,395,ITA
Italy,Sicilia,2020-03-24,846,27,20,60,250,489,7170,NA,NA,NA,799,ITA
Italy,Toscana,2020-03-24,2699,51,129,244,918,1357,15701,NA,NA,NA,2519,ITA
Italy,P.A. Trento,2020-03-24,1110,79,56,49,308,618,3712,NA,NA,NA,975,ITA
Italy,Umbria,2020-03-24,648,5,19,43,105,476,4108,NA,NA,NA,624,ITA
Italy,Valle d'Aosta,2020-03-24,400,2,19,20,71,288,1180,NA,NA,NA,379,ITA
Italy,Veneto,2020-03-24,5948,381,216,304,1318,3729,66178,NA,NA,NA,5351,ITA
Australia,total,2020-03-24,2044,115,8,NA,NA,NA,NA,NA,NA,NA,1921,AUS
Canada,total,2020-03-24,2790,0,26,NA,NA,NA,NA,NA,NA,NA,2764,CAN
China,total,2020-03-24,81591,73280,3281,NA,NA,NA,NA,12077,NA,1749,5030,CHN
Italy,total,2020-03-24,69176,8326,6820,3396,21937,28697,296964,NA,NA,NA,54030,ITA
Switzerland,AG,2020-03-24,266,4,2,2,22,NA,NA,NA,NA,NA,260,CHE
Switzerland,AI,2020-03-24,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,CHE
Switzerland,AR,2020-03-24,33,0,2,NA,NA,NA,NA,NA,NA,NA,31,CHE
Switzerland,BE,2020-03-24,532,0,6,NA,NA,NA,NA,NA,NA,NA,526,CHE
Switzerland,BL,2020-03-24,306,0,4,NA,NA,NA,NA,NA,NA,NA,302,CHE
Switzerland,BS,2020-03-24,414,105,5,NA,NA,NA,NA,NA,NA,NA,304,CHE
Switzerland,FR,2020-03-24,255,0,5,7,28,NA,NA,NA,NA,NA,250,CHE
Switzerland,GE,2020-03-24,1598,103,13,41,197,NA,NA,NA,NA,NA,1482,CHE
Switzerland,GL,2020-03-24,33,0,0,NA,NA,NA,NA,NA,NA,NA,33,CHE
Switzerland,GR,2020-03-24,276,0,6,NA,NA,NA,NA,NA,NA,NA,270,CHE
Switzerland,JU,2020-03-24,66,0,0,3,13,NA,NA,NA,NA,NA,66,CHE
Switzerland,LU,2020-03-24,205,0,2,NA,NA,NA,NA,NA,NA,NA,203,CHE
Switzerland,NE,2020-03-24,230,0,2,NA,NA,NA,NA,NA,NA,NA,228,CHE
Switzerland,NW,2020-03-24,42,0,0,NA,NA,NA,NA,NA,NA,NA,42,CHE
Switzerland,OW,2020-03-24,25,0,0,NA,NA,NA,NA,NA,NA,NA,25,CHE
Switzerland,SG,2020-03-24,228,0,1,NA,NA,NA,NA,NA,NA,NA,227,CHE
Switzerland,SH,2020-03-24,32,0,0,NA,NA,NA,NA,NA,NA,NA,32,CHE
Switzerland,SO,2020-03-24,104,0,1,NA,NA,NA,NA,NA,NA,NA,103,CHE
Switzerland,SZ,2020-03-24,13,0,0,NA,NA,NA,NA,NA,NA,NA,13,CHE
Switzerland,TG,2020-03-24,87,0,1,NA,NA,NA,NA,NA,NA,NA,86,CHE
Switzerland,TI,2020-03-24,1211,0,53,50,235,NA,NA,NA,NA,NA,1158,CHE
Switzerland,UR,2020-03-24,25,1,0,NA,NA,NA,NA,NA,NA,NA,24,CHE
Switzerland,VD,2020-03-24,2162,100,29,46,220,NA,NA,NA,NA,NA,2033,CHE
Switzerland,VS,2020-03-24,606,3,13,11,69,NA,NA,NA,NA,NA,590,CHE
Switzerland,ZG,2020-03-24,72,12,0,NA,NA,NA,NA,NA,NA,NA,60,CHE
Switzerland,ZH,2020-03-24,1211,0,5,NA,NA,NA,NA,NA,NA,NA,1206,CHE
Switzerland,CH,2020-03-24,10040,328,150,162,882,NA,NA,NA,NA,NA,9562,CHE
Afghanistan,total,2020-03-25,84,2,2,NA,NA,NA,NA,NA,NA,NA,80,AFG
Albania,total,2020-03-25,146,17,5,NA,NA,NA,NA,NA,NA,NA,124,ALB
Algeria,total,2020-03-25,302,65,21,NA,NA,NA,NA,NA,NA,NA,216,DZA
Andorra,total,2020-03-25,188,1,1,NA,NA,NA,NA,NA,NA,NA,186,AND
Angola,total,2020-03-25,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,AGO
Antigua and Barbuda,total,2020-03-25,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,ATG
Argentina,total,2020-03-25,387,52,8,NA,NA,NA,NA,NA,NA,NA,327,ARG
Armenia,total,2020-03-25,265,16,0,NA,NA,NA,NA,NA,NA,NA,249,ARM
Australia,Australian Capital Territory,2020-03-25,39,0,0,NA,NA,NA,NA,NA,NA,NA,39,AUS
Australia,New South Wales,2020-03-25,1029,4,7,NA,NA,NA,NA,NA,NA,NA,1018,AUS
Australia,Northern Territory,2020-03-25,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,AUS
Australia,Queensland,2020-03-25,443,8,0,NA,NA,NA,NA,NA,NA,NA,435,AUS
Australia,South Australia,2020-03-25,170,6,0,NA,NA,NA,NA,NA,NA,NA,164,AUS
Australia,Tasmania,2020-03-25,36,3,0,NA,NA,NA,NA,NA,NA,NA,33,AUS
Australia,Victoria,2020-03-25,466,97,0,NA,NA,NA,NA,NA,NA,NA,369,AUS
Australia,Western Australia,2020-03-25,175,1,1,NA,NA,NA,NA,NA,NA,NA,173,AUS
Austria,total,2020-03-25,5588,9,30,NA,NA,NA,NA,NA,NA,NA,5549,AUT
Azerbaijan,total,2020-03-25,93,11,2,NA,NA,NA,NA,NA,NA,NA,80,AZE
Bahamas,total,2020-03-25,5,1,0,NA,NA,NA,NA,NA,NA,NA,4,BHS
Bahrain,total,2020-03-25,419,177,4,NA,NA,NA,NA,NA,NA,NA,238,BHR
Bangladesh,total,2020-03-25,39,7,5,NA,NA,NA,NA,NA,NA,NA,27,BGD
Barbados,total,2020-03-25,18,0,0,NA,NA,NA,NA,NA,NA,NA,18,BRB
Belarus,total,2020-03-25,86,29,0,NA,NA,NA,NA,NA,NA,NA,57,BLR
Belgium,total,2020-03-25,4937,547,178,NA,NA,NA,NA,NA,NA,NA,4212,BEL
Belize,total,2020-03-25,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,BLZ
Benin,total,2020-03-25,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,BEN
Bhutan,total,2020-03-25,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,BTN
Bolivia,total,2020-03-25,32,0,0,NA,NA,NA,NA,NA,NA,NA,32,BOL
Bosnia and Herzegovina,total,2020-03-25,176,2,3,NA,NA,NA,NA,NA,NA,NA,171,BIH
Botswana,total,2020-03-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,BWA
Brazil,total,2020-03-25,2554,2,59,NA,NA,NA,NA,NA,NA,NA,2493,BRA
Brunei,total,2020-03-25,109,2,0,NA,NA,NA,NA,NA,NA,NA,107,BRN
Bulgaria,total,2020-03-25,242,4,3,NA,NA,NA,NA,NA,NA,NA,235,BGR
Burkina Faso,total,2020-03-25,146,10,4,NA,NA,NA,NA,NA,NA,NA,132,BFA
Burma,total,2020-03-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,MMR
Cabo Verde,total,2020-03-25,4,0,1,NA,NA,NA,NA,NA,NA,NA,3,CPV
Cambodia,total,2020-03-25,96,10,0,NA,NA,NA,NA,NA,NA,NA,86,KHM
Cameroon,total,2020-03-25,75,2,1,NA,NA,NA,NA,NA,NA,NA,72,CMR
Canada,Alberta,2020-03-25,359,0,2,NA,NA,NA,NA,NA,NA,NA,357,CAN
Canada,British Columbia,2020-03-25,617,0,13,NA,NA,NA,NA,NA,NA,NA,604,CAN
Canada,Diamond Princess,2020-03-25,0,0,1,NA,NA,NA,NA,NA,NA,NA,-1,CAN
Canada,Grand Princess,2020-03-25,13,0,0,NA,NA,NA,NA,NA,NA,NA,13,CAN
Canada,Manitoba,2020-03-25,35,0,0,NA,NA,NA,NA,NA,NA,NA,35,CAN
Canada,New Brunswick,2020-03-25,18,0,0,NA,NA,NA,NA,NA,NA,NA,18,CAN
Canada,Newfoundland and Labrador,2020-03-25,35,0,0,NA,NA,NA,NA,NA,NA,NA,35,CAN
Canada,Northwest Territories,2020-03-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Nova Scotia,2020-03-25,68,0,0,NA,NA,NA,NA,NA,NA,NA,68,CAN
Canada,Ontario,2020-03-25,688,0,8,NA,NA,NA,NA,NA,NA,NA,680,CAN
Canada,Prince Edward Island,2020-03-25,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,CAN
Canada,Quebec,2020-03-25,1342,0,6,NA,NA,NA,NA,NA,NA,NA,1336,CAN
Canada,Recovered,2020-03-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Saskatchewan,2020-03-25,72,0,0,NA,NA,NA,NA,NA,NA,NA,72,CAN
Canada,Yukon,2020-03-25,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Central African Republic,total,2020-03-25,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,CAF
Chad,total,2020-03-25,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,TCD
Chile,total,2020-03-25,1142,22,3,NA,NA,NA,NA,NA,NA,NA,1117,CHL
China,Anhui,2020-03-25,990,984,6,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Beijing,2020-03-25,561,403,8,NA,NA,NA,NA,NA,NA,NA,150,CHN
China,Chongqing,2020-03-25,578,570,6,NA,NA,NA,NA,NA,NA,NA,2,CHN
China,Fujian,2020-03-25,322,295,1,NA,NA,NA,NA,NA,NA,NA,26,CHN
China,Gansu,2020-03-25,136,119,2,NA,NA,NA,NA,NA,NA,NA,15,CHN
China,Guangdong,2020-03-25,1433,1336,8,NA,NA,NA,NA,NA,NA,NA,89,CHN
China,Guangxi,2020-03-25,254,250,2,NA,NA,NA,NA,NA,NA,NA,2,CHN
China,Guizhou,2020-03-25,147,144,2,NA,NA,NA,NA,NA,NA,NA,1,CHN
China,Hainan,2020-03-25,168,168,6,NA,NA,NA,NA,NA,NA,NA,-6,CHN
China,Hebei,2020-03-25,319,310,6,NA,NA,NA,NA,NA,NA,NA,3,CHN
China,Heilongjiang,2020-03-25,484,468,13,NA,NA,NA,NA,NA,NA,NA,3,CHN
China,Henan,2020-03-25,1274,1250,22,NA,NA,NA,NA,NA,NA,NA,2,CHN
China,Hong Kong,2020-03-25,410,102,4,NA,NA,NA,NA,NA,NA,NA,304,CHN
China,Hubei,2020-03-25,67801,60811,3163,NA,NA,NA,NA,NA,0,1368,3827,CHN
China,Hunan,2020-03-25,1018,1014,4,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Inner Mongolia,2020-03-25,77,74,1,NA,NA,NA,NA,NA,NA,NA,2,CHN
China,Jiangsu,2020-03-25,638,631,0,NA,NA,NA,NA,NA,NA,NA,7,CHN
China,Jiangxi,2020-03-25,936,934,1,NA,NA,NA,NA,NA,NA,NA,1,CHN
China,Jilin,2020-03-25,94,92,1,NA,NA,NA,NA,NA,NA,NA,1,CHN
China,Liaoning,2020-03-25,127,124,2,NA,NA,NA,NA,NA,NA,NA,1,CHN
China,Macau,2020-03-25,30,10,0,NA,NA,NA,NA,NA,NA,NA,20,CHN
China,Ningxia,2020-03-25,75,75,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Qinghai,2020-03-25,18,18,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Shaanxi,2020-03-25,250,240,3,NA,NA,NA,NA,NA,NA,NA,7,CHN
China,Shandong,2020-03-25,769,752,7,NA,NA,NA,NA,NA,NA,NA,10,CHN
China,Shanghai,2020-03-25,433,330,5,NA,NA,NA,NA,NA,NA,NA,98,CHN
China,Shanxi,2020-03-25,134,133,0,NA,NA,NA,NA,NA,NA,NA,1,CHN
China,Sichuan,2020-03-25,547,536,3,NA,NA,NA,NA,NA,NA,NA,8,CHN
China,Tianjin,2020-03-25,145,133,3,NA,NA,NA,NA,NA,NA,NA,9,CHN
China,Tibet,2020-03-25,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Xinjiang,2020-03-25,76,73,3,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Yunnan,2020-03-25,176,172,2,NA,NA,NA,NA,NA,NA,NA,2,CHN
China,Zhejiang,2020-03-25,1241,1221,1,NA,NA,NA,NA,NA,NA,NA,19,CHN
Colombia,total,2020-03-25,470,8,4,NA,NA,NA,NA,NA,NA,NA,458,COL
Congo (Brazzaville),total,2020-03-25,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,COG
Congo (Kinshasa),total,2020-03-25,48,0,2,NA,NA,NA,NA,NA,NA,NA,46,COD
Costa Rica,total,2020-03-25,201,2,2,NA,NA,NA,NA,NA,NA,NA,197,CRI
Cote d'Ivoire,total,2020-03-25,80,3,0,NA,NA,NA,NA,NA,NA,NA,77,CIV
Croatia,total,2020-03-25,442,22,1,NA,NA,NA,NA,NA,NA,NA,419,HRV
Cuba,total,2020-03-25,57,1,1,NA,NA,NA,NA,NA,NA,NA,55,CUB
Cyprus,total,2020-03-25,132,3,3,NA,NA,NA,NA,NA,NA,NA,126,CYP
Czechia,total,2020-03-25,1654,10,6,NA,NA,NA,NA,NA,NA,NA,1638,CZE
Denmark,total,2020-03-25,1724,1,34,NA,NA,NA,NA,NA,NA,NA,1689,DNK
Denmark,Faroe Islands,2020-03-25,132,38,0,NA,NA,NA,NA,NA,NA,NA,94,DNK
Denmark,Greenland,2020-03-25,6,2,0,NA,NA,NA,NA,NA,NA,NA,4,DNK
Diamond Princess,total,2020-03-25,712,587,10,NA,NA,NA,NA,NA,NA,NA,115,cruise
Djibouti,total,2020-03-25,11,0,0,NA,NA,NA,NA,NA,NA,NA,11,DJI
Dominica,total,2020-03-25,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,DMA
Dominican Republic,total,2020-03-25,392,3,10,NA,NA,NA,NA,NA,NA,NA,379,DOM
Ecuador,total,2020-03-25,1173,3,28,NA,NA,NA,NA,NA,NA,NA,1142,ECU
Egypt,total,2020-03-25,456,95,21,NA,NA,NA,NA,NA,NA,NA,340,EGY
El Salvador,total,2020-03-25,9,0,0,NA,NA,NA,NA,NA,NA,NA,9,SLV
Equatorial Guinea,total,2020-03-25,9,0,0,NA,NA,NA,NA,NA,NA,NA,9,GNQ
Eritrea,total,2020-03-25,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,ERI
Estonia,total,2020-03-25,404,8,1,NA,NA,NA,NA,NA,NA,NA,395,EST
Eswatini,total,2020-03-25,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,SWZ
Ethiopia,total,2020-03-25,12,4,0,NA,NA,NA,NA,NA,NA,NA,8,ETH
Fiji,total,2020-03-25,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,FJI
Finland,total,2020-03-25,880,10,3,NA,NA,NA,NA,NA,NA,NA,867,FIN
France,total,2020-03-25,25233,3900,1331,NA,NA,NA,NA,NA,NA,NA,20002,FRA
France,French Guiana,2020-03-25,28,6,0,NA,NA,NA,NA,NA,NA,NA,22,FRA
France,French Polynesia,2020-03-25,25,0,0,NA,NA,NA,NA,NA,NA,NA,25,FRA
France,Guadeloupe,2020-03-25,73,0,1,NA,NA,NA,NA,NA,NA,NA,72,FRA
France,Martinique,2020-03-25,66,0,1,NA,NA,NA,NA,NA,NA,NA,65,FRA
France,Mayotte,2020-03-25,36,0,0,NA,NA,NA,NA,NA,NA,NA,36,FRA
France,New Caledonia,2020-03-25,14,0,0,NA,NA,NA,NA,NA,NA,NA,14,FRA
France,Reunion,2020-03-25,111,1,0,NA,NA,NA,NA,NA,NA,NA,110,FRA
France,Saint Barthelemy,2020-03-25,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,FRA
France,St Martin,2020-03-25,11,0,0,NA,NA,NA,NA,NA,NA,NA,11,FRA
Gabon,total,2020-03-25,6,0,1,NA,NA,NA,NA,NA,NA,NA,5,GAB
Gambia,total,2020-03-25,3,0,1,NA,NA,NA,NA,NA,NA,NA,2,GMB
Georgia,total,2020-03-25,75,10,0,NA,NA,NA,NA,NA,NA,NA,65,GEO
Germany,total,2020-03-25,37323,3547,206,NA,NA,NA,NA,NA,NA,NA,33570,DEU
Ghana,total,2020-03-25,93,0,4,NA,NA,NA,NA,NA,NA,NA,89,GHA
Greece,total,2020-03-25,821,36,22,NA,NA,NA,NA,NA,NA,NA,763,GRC
Grenada,total,2020-03-25,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,GRD
Guatemala,total,2020-03-25,24,4,1,NA,NA,NA,NA,NA,NA,NA,19,GTM
Guinea,total,2020-03-25,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,GIN
Guinea-Bissau,total,2020-03-25,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,GNB
Guyana,total,2020-03-25,20,0,1,NA,NA,NA,NA,NA,NA,NA,19,GUY
Haiti,total,2020-03-25,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,HTI
Holy See,total,2020-03-25,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,VAT
Honduras,total,2020-03-25,36,0,0,NA,NA,NA,NA,NA,NA,NA,36,HND
Hungary,total,2020-03-25,226,21,10,NA,NA,NA,NA,NA,NA,NA,195,HUN
Iceland,total,2020-03-25,737,56,5,NA,NA,NA,NA,NA,NA,NA,676,ISL
India,total,2020-03-25,657,43,12,NA,NA,NA,NA,NA,NA,NA,602,IND
Indonesia,total,2020-03-25,790,31,58,NA,NA,NA,NA,NA,NA,NA,701,IDN
Iran,total,2020-03-25,27017,9625,2077,NA,NA,NA,NA,NA,NA,NA,15315,IRN
Iraq,total,2020-03-25,346,103,29,NA,NA,NA,NA,NA,NA,NA,214,IRQ
